spectrum_id,inchikey,ion_mode,precursor_mz,instrument_type,contributor,license
MSBNK-ACES_SU-AS000436,LUZRJRNZXALNLM-JGRZULCMSA-N,POSITIVE,584.2842,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000437,JBKPUQTUERUYQE-UHFFFAOYSA-O,POSITIVE,137.0706,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000438,RZVAJINKPMORJF-UHFFFAOYSA-N,POSITIVE,152.0701,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000439,DKNWSYNQZKUICI-UHFFFAOYSA-N,POSITIVE,152.1431,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000440,JIVZKJJQOZQXQB-UHFFFAOYSA-N,POSITIVE,161.1071,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000441,VRDIULHPQTYCLN-UHFFFAOYSA-N,POSITIVE,181.0788,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000442,RLFWWDJHLFCNIJ-UHFFFAOYSA-N,POSITIVE,204.1126,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000443,ICFJFFQQTFMIBG-UHFFFAOYSA-N,POSITIVE,206.1394,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000444,WREGKURFCTUGRC-POYBYMJQSA-N,POSITIVE,212.1066,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000445,QPFYXYFORQJZEC-UHFFFAOYSA-N,POSITIVE,214.1082,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000446,HKGWQUVGHPDEBZ-OLZOCXBDSA-N,POSITIVE,219.1488,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000447,XSDQTOBWRPYKKA-UHFFFAOYSA-N,POSITIVE,230.0547,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000448,XSVMFMHYUFZWBK-NSHDSACASA-N,POSITIVE,251.1746,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000449,TVQZAMVBTVNYLA-UHFFFAOYSA-N,POSITIVE,256.0959,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000450,AQHHHDLHHXJYJD-UHFFFAOYSA-N,POSITIVE,260.1635,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000451,MDKGKXOCJGEUJW-UHFFFAOYSA-N,POSITIVE,261.0573,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000452,XECQQDXTQRYYBH-UHFFFAOYSA-N,POSITIVE,262.1583,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000453,WSSJONWNBBTCMG-UHFFFAOYSA-N,POSITIVE,263.1618,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000454,PHVGLTMQBUFIQQ-UHFFFAOYSA-N,POSITIVE,264.1743,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000455,MRBDMNSDAVCSSF-UHFFFAOYSA-N,POSITIVE,282.1596,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000456,JZFPYUNJRRFVQU-UHFFFAOYSA-N,POSITIVE,283.0679,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000457,HBUBKKRHXORPQB-FJFJXFQQSA-N,POSITIVE,286.0937,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000458,JJCFRYNCJDLXIK-UHFFFAOYSA-N,POSITIVE,288.1739,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000459,AGMMTXLNIQSRCG-UHFFFAOYSA-N,POSITIVE,290.0355,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000460,QGXBDMJGAMFCBF-BNSUEQOYSA-N,POSITIVE,291.2311,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000461,DCOPUUMXTXDBNB-UHFFFAOYSA-N,POSITIVE,296.0231,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000462,HDDSHPAODJUKPD-UHFFFAOYSA-N,POSITIVE,300.0797,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000463,RTHCYVBBDHJXIQ-UHFFFAOYSA-N,POSITIVE,310.1404,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000464,VMXUWOKSQNHOCA-UKTHLTGXSA-N,POSITIVE,315.1476,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000465,XPOQHMRABVBWPR-ZDUSSCGKSA-N,POSITIVE,316.0344,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000466,IDYZIJYBMGIQMJ-UHFFFAOYSA-N,POSITIVE,321.1346,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000467,SUBDBMMJDZJVOS-UHFFFAOYSA-N,POSITIVE,346.121,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000468,DDNCQMVWWZOMLN-IRLDBZIGSA-N,POSITIVE,351.2057,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000469,OIGNJSKKLXVSLS-VWUMJDOOSA-N,POSITIVE,361.1999,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000470,RRGUKTPIGVIEKM-UHFFFAOYSA-N,POSITIVE,370.2227,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000471,QTTRZHGPGKRAFB-OOKHYKNYSA-N,POSITIVE,371.2574,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000472,RMEDXOLNCUSCGS-UHFFFAOYSA-N,POSITIVE,380.1757,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000473,OJMMVQQUTAEWLP-KIDUDLJLSA-N,POSITIVE,407.22,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000474,FJLGEFLZQAZZCD-JUFISIKESA-N,POSITIVE,412.1916,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000475,UCFGDBYHRUNTLO-QHCPKHFHSA-N,POSITIVE,422.1705,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000476,XUIIKFGFIJCVMT-LBPRGKRZSA-N,POSITIVE,777.6932,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000477,LXNHXLLTXMVWPM-UHFFFAOYSA-N,POSITIVE,170.0808,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000478,WJCNZQLZVWNLKY-UHFFFAOYSA-N,POSITIVE,202.0431,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000479,SKVPTPMWXJSBTF-UHFFFAOYSA-N,POSITIVE,205.0967,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000480,BZKPWHYZMXOIDC-UHFFFAOYSA-N,POSITIVE,222.995,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000481,BQJODPIMMWWMFC-UHFFFAOYSA-N,POSITIVE,224.1277,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000482,NWBJYWHLCVSVIJ-UHFFFAOYSA-N,POSITIVE,226.1083,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000483,XXPANQJNYNUNES-UHFFFAOYSA-N,POSITIVE,239.1536,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000484,HUCJFAOMUPXHDK-UHFFFAOYSA-N,POSITIVE,245.2004,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000485,HJLSLZFTEKNLFI-UHFFFAOYSA-N,POSITIVE,248.0695,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000486,ZPAKPRAICRBAOD-UHFFFAOYSA-N,POSITIVE,255.1013,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000487,KSMAGQUYOIHWFS-UHFFFAOYSA-N,POSITIVE,259.0395,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000488,SDUQYLNIPVEERB-QPPQHZFASA-N,POSITIVE,264.0784,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000489,WAEXFXRVDQXREF-UHFFFAOYSA-N,POSITIVE,265.1542,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000490,ZMISODWVFHHWNR-UHFFFAOYSA-N,POSITIVE,268.1689,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000491,YHXISWVBGDMDLQ-UHFFFAOYSA-N,POSITIVE,269.1045,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000492,HJORMJIFDVBMOB-UHFFFAOYSA-N,POSITIVE,276.1589,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000493,VLYWMPOKSSWJAL-UHFFFAOYSA-N,POSITIVE,281.0697,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000494,YPHMISFOHDHNIV-FSZOTQKASA-N,POSITIVE,282.1696,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000495,NOOCSNJCXJYGPE-UHFFFAOYSA-N,POSITIVE,297.0839,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000496,HQFWVSGBVLEQGA-UHFFFAOYSA-N,POSITIVE,307.2376,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000497,NWIUTZDMDHAVTP-UHFFFAOYSA-N,POSITIVE,308.221,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000498,JAUOIFJMECXRGI-UHFFFAOYSA-N,POSITIVE,311.1303,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000499,NZHGWWWHIYHZNX-CSKARUKUSA-N,POSITIVE,328.1176,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000500,JBIMVDZLSHOPLA-LSCVHKIXSA-N,POSITIVE,338.1743,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000501,JGPMMRGNQUBGND-UHFFFAOYSA-N,POSITIVE,339.2162,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000502,DQCKKXVULJGBQN-XFWGSAIBSA-N,POSITIVE,342.1695,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000503,BCEHBSKCWLPMDN-MGPLVRAMSA-N,POSITIVE,350.1216,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000504,CJAVTWRYCDNHSM-UHFFFAOYSA-N,POSITIVE,352.1508,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000505,CGIGDMFJXJATDK-UHFFFAOYSA-N,POSITIVE,358.0838,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000506,ODUOJXZPIYUATO-UHFFFAOYSA-N,POSITIVE,386.1411,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000507,RTXOFQZKPXMALH-GHXIOONMSA-N,POSITIVE,396.0425,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000508,WUWFMDMBOJLQIV-UHFFFAOYSA-N,POSITIVE,405.1161,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000509,XKLMZUWKNUAPSZ-UHFFFAOYSA-N,POSITIVE,428.2527,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000510,LQOLIRLGBULYKD-JKIFEVAISA-N,POSITIVE,436.072,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000511,VTRAEEWXHOVJFV-UHFFFAOYSA-N,POSITIVE,447.2122,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000512,BNRNXUUZRGQAQC-UHFFFAOYSA-N,POSITIVE,475.2109,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000513,ILKJAFIWWBXGDU-MOGDOJJUSA-N,POSITIVE,503.2423,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000514,PMATZTZNYRCHOR-CGLBZJNRSA-N,POSITIVE,601.9262,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000515,XZWYZXLIPXDOLR-UHFFFAOYSA-N,POSITIVE,130.1084,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000516,NZASCBIBXNPDMH-UHFFFAOYSA-N,POSITIVE,168.1015,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000517,RCKMWOKWVGPNJF-UHFFFAOYSA-N,POSITIVE,200.1752,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000518,GSNOZLZNQMLSKJ-UHFFFAOYSA-N,POSITIVE,206.1395,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000519,GMHKMTDVRCWUDX-UHFFFAOYSA-N,POSITIVE,219.1124,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000520,MWLSOWXNZPKENC-UHFFFAOYSA-N,POSITIVE,237.0691,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000521,SNPPWIUOZRMYNY-UHFFFAOYSA-N,POSITIVE,240.1148,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000522,XQSPYNMVSIKCOC-NTSWFWBYSA-N,POSITIVE,248.0494,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000523,RGPDEAGGEXEMMM-UHFFFAOYSA-N,POSITIVE,254.1533,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000524,UFLGIAIHIAPJJC-UHFFFAOYSA-N,POSITIVE,256.1801,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000525,CLOMYZFHNHFSIQ-UHFFFAOYSA-N,POSITIVE,263.0575,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000526,VDUWPHTZYNWKRN-UHFFFAOYSA-N,POSITIVE,263.0656,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000527,NHUHCSRWZMLRLA-UHFFFAOYSA-N,POSITIVE,268.0746,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000528,YFGHCGITMMYXAQ-UHFFFAOYSA-N,POSITIVE,274.0889,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000529,PNVNVHUZROJLTJ-UHFFFAOYSA-N,POSITIVE,278.2105,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000530,ASUTZQLVASHGKV-JDFRZJQESA-N,POSITIVE,288.1584,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000531,RKUNBYITZUJHSG-PJPHBNEVSA-N,POSITIVE,290.1743,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000532,PTGXAUBQBSGPKF-UHFFFAOYSA-N,POSITIVE,300.1953,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000533,CPEUVMUXAHMANV-UHFFFAOYSA-N,POSITIVE,314.0927,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000534,GGXKWVWZWMLJEH-UHFFFAOYSA-N,POSITIVE,322.1501,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000535,VHYCDWMUTMEGQY-UHFFFAOYSA-N,POSITIVE,326.2315,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000536,CMKFQVZJOWHHDV-NQZBTDCJSA-N,POSITIVE,337.1903,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000537,TYZROVQLWOKYKF-ZDUSSCGKSA-N,POSITIVE,338.1501,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000538,UVTNFZQICZKOEM-UHFFFAOYSA-N,POSITIVE,340.2376,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000539,DDUHZTYCFQRHIY-RBHXEPJQSA-N,POSITIVE,353.0777,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000540,YASAKCUCGLMORW-UHFFFAOYSA-N,POSITIVE,358.1215,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000541,XOFYZVNMUHMLCC-ZPOLXVRWSA-N,POSITIVE,359.1844,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000542,DBEPLOCGEIEOCV-WSBQPABSSA-N,POSITIVE,373.2838,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000543,GBBSUAFBMRNDJC-UHFFFAOYSA-N,POSITIVE,389.1115,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000544,SHIBSTMRCDJXLN-KCZCNTNESA-N,POSITIVE,391.2474,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000545,IAKHMKGGTNLKSZ-INIZCTEOSA-N,POSITIVE,400.175,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000546,RGCVKNLCSQQDEP-UHFFFAOYSA-N,POSITIVE,404.1551,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000547,OGHNVEJMJSYVRP-UHFFFAOYSA-N,POSITIVE,407.1956,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000548,HTQMVQVXFRQIKW-UHFFFAOYSA-N,POSITIVE,441.1665,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000549,VRBKIVRKKCLPHA-UHFFFAOYSA-N,POSITIVE,470.23,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000550,ZBBHBTPTTSWHBA-UHFFFAOYSA-N,POSITIVE,480.2121,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000551,WJOHZNCJWYWUJD-IUGZLZTKSA-N,POSITIVE,495.2174,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000552,HSHNITRMYYLLCV-UHFFFAOYSA-N,POSITIVE,177.0541,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000553,HMYJLVDKPJHJCF-UHFFFAOYSA-N,POSITIVE,208.1327,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000554,DQMZLTXERSFNPB-UHFFFAOYSA-N,POSITIVE,219.1124,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000555,ZXNRTKGTQJPIJK-UHFFFAOYSA-N,POSITIVE,220.0964,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000556,RMMXTBMQSGEXHJ-UHFFFAOYSA-N,POSITIVE,232.144,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000557,REQCZEXYDRLIBE-UHFFFAOYSA-N,POSITIVE,236.1754,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000558,AQHHHDLHHXJYJD-UHFFFAOYSA-N,POSITIVE,260.1642,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000559,BWPIARFWQZKAIA-UHFFFAOYSA-N,POSITIVE,264.1743,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000560,VACCAVUAMIDAGB-UHFFFAOYSA-N,POSITIVE,271.031,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000561,RKWGIWYCVPQPMF-UHFFFAOYSA-N,POSITIVE,277.0404,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000562,HPJKCIUCZWXJDR-UHFFFAOYSA-N,POSITIVE,286.1085,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000563,ZSCDBOWYZJWBIY-UHFFFAOYSA-N,POSITIVE,295.2165,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000564,VIKNJXKGJWUCNN-XGXHKTLJSA-N,POSITIVE,299.1996,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000565,JRWZLRBJNMZMFE-UHFFFAOYSA-N,POSITIVE,302.1747,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000566,OSVMTWJCGUFAOD-KZQROQTASA-N,POSITIVE,303.195,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000567,JOHZPMXAZQZXHR-UHFFFAOYSA-N,POSITIVE,304.1399,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000568,ZZORFUFYDOWNEF-UHFFFAOYSA-N,POSITIVE,311.0801,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000569,GDLIGKIOYRNHDA-UHFFFAOYSA-N,POSITIVE,315.1622,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000570,HDOVUKNUBWVHOX-QMMMGPOBSA-N,POSITIVE,325.1616,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000571,XJGVXQDUIWGIRW-UHFFFAOYSA-N,POSITIVE,328.1204,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000572,LZNWYQJJBLGYLT-UHFFFAOYSA-N,POSITIVE,338.0261,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000573,POZRVZJJTULAOH-LHZXLZLDSA-N,POSITIVE,338.211,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000574,DTOUUUZOYKYHEP-UHFFFAOYSA-N,POSITIVE,340.3687,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000575,JWHAUXFOSRPERK-UHFFFAOYSA-N,POSITIVE,342.2058,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000576,MNIPYSSQXLZQLJ-UHFFFAOYSA-N,POSITIVE,354.0284,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000577,MAEIEVLCKWDQJH-UHFFFAOYSA-N,POSITIVE,365.1158,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000578,HCRKCZRJWPKOAR-JTQLQIEISA-N,POSITIVE,384.0705,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000579,VCKUSRYTPJJLNI-UHFFFAOYSA-N,POSITIVE,388.1965,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000580,NCEXYHBECQHGNR-UHFFFAOYSA-N,POSITIVE,399.0746,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000581,PBMSWVPMRUJMPE-UHFFFAOYSA-N,POSITIVE,404.0356,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000582,RYMZZMVNJRMUDD-HGQWONQESA-N,POSITIVE,419.2782,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000583,FGXWKSZFVQUSTL-UHFFFAOYSA-N,POSITIVE,426.1687,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000584,ONWXNHPOAGOMTG-UHFFFAOYSA-N,POSITIVE,439.185,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000585,GXPHKUHSUJUWKP-UHFFFAOYSA-N,POSITIVE,442.1684,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000586,SECKRCOLJRRGGV-UHFFFAOYSA-N,POSITIVE,489.2268,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000587,BLSQLHNBWJLIBQ-OZXSUGGESA-N,POSITIVE,532.1857,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000588,MAFMQEKGGFWBAB-UHFFFAOYSA-N,POSITIVE,604.3668,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000589,YJQPYGGHQPGBLI-KGSXXDOSSA-N,POSITIVE,613.238,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000590,GSVQIUGOUKJHRC-UHFFFAOYSA-N,POSITIVE,614.8111,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000591,DGAIEPBNLOQYER-UHFFFAOYSA-N,POSITIVE,791.874,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000592,NTHXOOBQLCIOLC-UHFFFAOYSA-N,POSITIVE,821.8839,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000593,PQFRTXSWDXZRRS-UHFFFAOYSA-N,POSITIVE,201.0614,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000594,BRBKOPJOKNSWSG-UHFFFAOYSA-N,POSITIVE,215.0592,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000595,IPWKIXLWTCNBKN-UHFFFAOYSA-N,POSITIVE,220.0478,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000596,MXJWRABVEGLYDG-UHFFFAOYSA-N,POSITIVE,224.1278,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000597,CMWTZPSULFXXJA-VIFPVBQESA-N,POSITIVE,231.1014,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000598,JLICHNCFTLFZJN-UHFFFAOYSA-N,POSITIVE,234.1846,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000599,RHAXSHUQNIEUEY-UHFFFAOYSA-N,POSITIVE,235.1182,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000600,DOUYETYNHWVLEO-UHFFFAOYSA-N,POSITIVE,241.1443,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000601,SEEPANYCNGTZFQ-UHFFFAOYSA-N,POSITIVE,251.0591,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000602,JNMRHUJNCSQMMB-UHFFFAOYSA-N,POSITIVE,256.02,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000603,UEJJHQNACJXSKW-UHFFFAOYSA-N,POSITIVE,259.0706,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000604,QPPBRPIAZZHUNT-UHFFFAOYSA-N,POSITIVE,265.0746,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000605,DURULFYMVIFBIR-UHFFFAOYSA-N,POSITIVE,267.1695,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000606,IUBSYMUCCVWXPE-UHFFFAOYSA-N,POSITIVE,268.19,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000607,ZPFXAOWNKLFJDN-UHFFFAOYSA-N,POSITIVE,282.2208,LC-ESI-QFT,ACES_SU,CC BY
MSBNK-ACES_SU-AS000608,PWWVAXIEGOYWEE-UHFFFAOYSA-N,POSITIVE,285.1416,LC-ESI-QFT,ACES_SU,CC BY
